id,utility_function,utility_threshold,privacy_threshold,transformation,outcome_type,solution_no,original_twct,original_avgw,perturbed_twct,perturbed_avgw,privacy_loss,time_found
184,calculate_twct,0.005,0.01,SWAP_ALL_PROC,empty,1,2621,161.0909090909091,2621,161.0909090909091,0,0.4099404811859131
635,calculate_twct,0.005,0.01,SWAP_ALL_PROC,timeout,,7189,150.55,,,,300
976,calculate_twct,0.005,0.01,SWAP_ALL_PROC,timeout,,700,24.4,,,,300
107,calculate_twct,0.005,0.01,SWAP_ALL_PROC,timeout,,1892,28.727272727272727,,,,300
631,calculate_twct,0.005,0.01,SWAP_ALL_PROC,timeout,,862,20.785714285714285,,,,300
260,calculate_twct,0.005,0.01,SWAP_ALL_PROC,empty,1,5526,52.5,5532,52.4,0,229.49486804008484
557,calculate_twct,0.005,0.01,SWAP_ALL_PROC,empty,1,2793,59.21052631578947,2793,59.21052631578947,0,0.694573163986206
65,calculate_twct,0.005,0.01,SWAP_ALL_PROC,timeout,,7477,164.10526315789474,,,,300
349,calculate_twct,0.005,0.01,SWAP_ALL_PROC,timeout,,2967,77.86666666666666,,,,300
103,calculate_twct,0.005,0.01,SWAP_ALL_PROC,timeout,,2787,111.23076923076923,,,,300
972,calculate_twct,0.005,0.01,SWAP_ALL_PROC,timeout,,3092,25.642857142857142,,,,300
834,calculate_twct,0.005,0.01,SWAP_ALL_PROC,empty,1,432,11.333333333333334,432,11.333333333333334,0,54.61706900596619
655,calculate_twct,0.005,0.01,SWAP_ALL_PROC,empty,1,811,25.0,814,24.5,0,65.21050119400024
95,calculate_twct,0.005,0.01,SWAP_ALL_PROC,timeout,,4447,187.06666666666666,,,,300
855,calculate_twct,0.005,0.01,SWAP_ALL_PROC,timeout,,5336,171.2941176470588,,,,300
162,calculate_twct,0.005,0.01,SWAP_ALL_PROC,empty,1,3960,187.2941176470588,3960,187.2941176470588,0,1.7040057182312012
716,calculate_twct,0.005,0.01,SWAP_ALL_PROC,timeout,,643,4.666666666666667,,,,300
780,calculate_twct,0.005,0.01,SWAP_ALL_PROC,empty,1,12043,171.8,12069,171.7,0,0.16759610176086426
982,calculate_twct,0.005,0.01,SWAP_ALL_PROC,timeout,,2588,46.63157894736842,,,,300
302,calculate_twct,0.005,0.01,SWAP_ALL_PROC,empty,1,3860,53.05882352941177,3860,53.05882352941177,0,0.44536757469177246
